Tess of the dUrbervilles,"the horizon beyond
is of the deepest ultramarine.  Arable lands are few and limited;
with but slight exceptions the prospect is a broad rich mass of grass
and",trees,", mantling minor hills and dales within the major.  Such is
the Vale of Blackmoor.

The district is of historic, no less than of topographical interest.",12039,12044,Flora
Tess of the dUrbervilles,"king
had run down and spared, was made the occasion of a heavy fine.
In those days, and till comparatively recent times, the country was
densely",wooded,".  Even now, traces of its earlier condition are to be
found in the old oak copses and irregular belts of timber that yet
survive upon its slopes,",12543,12549,Flora
Tess of the dUrbervilles,"those days, and till comparatively recent times, the country was
densely wooded.  Even now, traces of its earlier condition are to be
found in the old",oak,"copses and irregular belts of timber that yet
survive upon its slopes, and the hollow-trunked trees that shade so
many of its pastures.

The forests have departed,",12621,12624,Flora
Tess of the dUrbervilles,"recent times, the country was
densely wooded.  Even now, traces of its earlier condition are to be
found in the old oak copses and irregular belts of",timber,"that yet
survive upon its slopes, and the hollow-trunked trees that shade so
many of its pastures.

The forests have departed, but some old customs of their",12655,12661,Flora
Tess of the dUrbervilles,", traces of its earlier condition are to be
found in the old oak copses and irregular belts of timber that yet
survive upon its slopes, and the hollow-trunked",trees,"that shade so
many of its pastures.

The forests have departed, but some old customs of their shades
remain.  Many, however, linger only in a",12719,12724,Flora
Tess of the dUrbervilles,"in the old oak copses and irregular belts of timber that yet
survive upon its slopes, and the hollow-trunked trees that shade so
many of its pastures.

The",forests,"have departed, but some old customs of their shades
remain.  Many, however, linger only in a metamorphosed or disguised
form.  The May-Day dance, for",12766,12773,Flora
Tess of the dUrbervilles,"of themselves was in a
processional march of two and two round the parish.  Ideal and real
clashed slightly as the sun lit up their figures against the green",hedges,"and creeper-laced house-fronts; for, though the whole troop
wore white garments, no two whites were alike among them.  Some
approached pure blanching; some had a",14221,14227,Flora
Tess of the dUrbervilles,"was in a
processional march of two and two round the parish.  Ideal and real
clashed slightly as the sun lit up their figures against the green
hedges and",creeper-laced,"house-fronts; for, though the whole troop
wore white garments, no two whites were alike among them.  Some
approached pure blanching; some had a bluish pallor",14232,14245,Flora
Tess of the dUrbervilles,"cadaverous tint, and to a Georgian style.

In addition to the distinction of a white frock, every woman and girl
carried in her right hand a peeled",willow,"wand, and in her left a
bunch of white flowers.  The peeling of the former, and the selection
of the latter, had been an operation of",14653,14659,Flora
Tess of the dUrbervilles,"to the distinction of a white frock, every woman and girl
carried in her right hand a peeled willow wand, and in her left a
bunch of white",flowers,".  The peeling of the former, and the selection
of the latter, had been an operation of personal care.

There were a few middle-aged and even elderly",14699,14706,Flora
Tess of the dUrbervilles,"the band turned her head at the exclamation.
She was a fine and handsome girl--not handsomer than some others,
possibly--but her mobile",peony,"mouth and large innocent eyes added
eloquence to colour and shape.  She wore a red ribbon in her hair,
and was the only one of the white company",16631,16636,Flora
Tess of the dUrbervilles,"seemed to amuse the third, and make him in no hurry to move on.  He
unstrapped his knapsack, put it, with his stick, on the",hedge-bank,",
and opened the gate.

""What are you going to do, Angel?"" asked the eldest.

""I am inclined to go and have a",21470,21480,Flora
Tess of the dUrbervilles,"was among
them.  They seemed to have quite forgotten him already.

All of them, except, perhaps, one.  This white shape stood apart
by the",hedge,"alone.  From her position he knew it to be the pretty
maiden with whom he had not danced.  Trifling as the matter was, he
yet instinctively felt",24884,24889,Flora
Tess of the dUrbervilles,", and an exclamation at highest vocal pitch would take the
place of the melody.

""God bless thy diment eyes!  And thy waxen cheeks!  And thy",cherry,"mouth!  And thy Cubit's thighs!  And every bit o' thy blessed body!""

After this invocation the rocking and the singing would recommence,
and the",27413,27419,Flora
Tess of the dUrbervilles,"in spite of the melody, struck upon the girl's senses
with an unspeakable dreariness.  From the holiday gaieties of the
field--the white gowns, the",nosegays,", the willow-wands, the whirling
movements on the green, the flash of gentle sentiment towards the
stranger--to the yellow melancholy of this one-candled spectacle,",27862,27870,Flora
Tess of the dUrbervilles,"the melody, struck upon the girl's senses
with an unspeakable dreariness.  From the holiday gaieties of the
field--the white gowns, the nosegays, the",willow-wands,", the whirling
movements on the green, the flash of gentle sentiment towards the
stranger--to the yellow melancholy of this one-candled spectacle,
what a step",27876,27888,Flora
Tess of the dUrbervilles,"Tess felt it with a dreadful sting of remorse--the very white
frock upon her back which she had so carelessly greened about the
skirt on the damping",grass,"--which had been wrung up and ironed by her
mother's own hands.

As usual, Mrs Durbeyfield was balanced on one foot beside the tub,
the",28601,28606,Flora
Tess of the dUrbervilles,"ideal presentation as
lover.

Tess, being left alone with the younger children, went first to the
outhouse with the fortune-telling book, and stuffed it into the",thatch,".  A curious fetishistic fear of this grimy volume on the part
of her mother prevented her ever allowing it to stay in the house all
night, and hither",35810,35816,Flora
Tess of the dUrbervilles,"room afforded
sitting-space for several persons gathered round three of its sides;
a couple more men had elevated themselves on a chest of drawers;
another rested on the",oak-carved,"""cwoffer""; two on the wash-stand;
another on the stool; and thus all were, somehow, seated at their
ease.  The stage of mental",40977,40987,Flora
Tess of the dUrbervilles,"had moved in a
sort of trance so far), began to talk of the strange shapes assumed
by the various dark objects against the sky; of this",tree,"that looked
like a raging tiger springing from a lair; of that which resembled a
giant's head.

When they had passed the little town of Stourcastle, dumbly",51381,51385,Flora
Tess of the dUrbervilles,"tiger springing from a lair; of that which resembled a
giant's head.

When they had passed the little town of Stourcastle, dumbly somnolent
under its thick brown",thatch,", they reached higher ground.  Still
higher, on their left, the elevation called Bulbarrow, or Bealbarrow,
well-nigh the highest in South Wessex, swelled into",51574,51580,Flora
Tess of the dUrbervilles,"Tess?""

""Yes.""

""All like ours?""

""I don't know; but I think so.  They sometimes seem to be like the",apples,"on our stubbard-tree.  Most of them splendid and sound--a few
blighted.""

""Which do we live on--a splendid one or a",53634,53640,Flora
Tess of the dUrbervilles,"""Yes.""

""All like ours?""

""I don't know; but I think so.  They sometimes seem to be like the
apples on our",stubbard-tree,".  Most of them splendid and sound--a few
blighted.""

""Which do we live on--a splendid one or a blighted one?",53648,53661,Flora
Tess of the dUrbervilles,"longer a companion to distract her,
Tess fell more deeply into reverie than ever, her back leaning
against the hives.  The mute procession past her shoulders of",trees,"and hedges became attached to fantastic scenes outside reality, and
the occasional heave of the wind became the sigh of some immense sad
soul, conterminous with the universe",55103,55108,Flora
Tess of the dUrbervilles,"companion to distract her,
Tess fell more deeply into reverie than ever, her back leaning
against the hives.  The mute procession past her shoulders of trees
and",hedges,"became attached to fantastic scenes outside reality, and
the occasional heave of the wind became the sigh of some immense sad
soul, conterminous with the universe in space",55113,55119,Flora
Tess of the dUrbervilles,"nothing to fear.""

He mounted and sped on his way; while Tess stood and waited.  The
atmosphere turned pale, the birds shook themselves in the",hedges,",
arose, and twittered; the lane showed all its white features, and
Tess showed hers, still whiter.  The huge pool of blood in front of",57628,57634,Flora
Tess of the dUrbervilles,"marching on upon long
stalky legs, in tight stockings which had little ladder-like holes
at the knees, torn by kneeling in the roads and banks in search of",vegetable,"and mineral treasures; her then earth-coloured hair hanging
like pot-hooks; the arms of the two outside girls resting round the
waist of Tess; her arms on the",65985,65994,Flora
Tess of the dUrbervilles,"humanely beneficent towards the small ones,
and to help them as much as possible she used, as soon as she left
school, to lend a hand at",haymaking,"or harvesting on neighbouring
farms; or, by preference, at milking or butter-making processes,
which she had learnt when her father had owned cows; and being",66749,66758,Flora
Tess of the dUrbervilles,"fancy farm kept in hand by the owner, and
tended by a bailiff.

The crimson brick lodge came first in sight, up to its eaves in dense",evergreens,".  Tess thought this was the mansion itself till, passing
through the side wicket with some trepidation, and onward to a point
at which the drive took a",68035,68045,Flora
Tess of the dUrbervilles,"in full view.
It was of recent erection--indeed almost new--and of the same rich
red colour that formed such a contrast with the",evergreens,"of the
lodge.  Far behind the corner of the house--which rose like a
geranium bloom against the subdued colours around--stretched the soft
azure",68356,68366,Flora
Tess of the dUrbervilles,"the same rich
red colour that formed such a contrast with the evergreens of the
lodge.  Far behind the corner of the house--which rose like a",geranium bloom,"against the subdued colours around--stretched the soft
azure landscape of The Chase--a truly venerable tract of forest land,
one of the few remaining",68436,68450,Flora
Tess of the dUrbervilles,"--which rose like a
geranium bloom against the subdued colours around--stretched the soft
azure landscape of The Chase--a truly venerable tract of",forest,"land,
one of the few remaining woodlands in England of undoubted primaeval
date, wherein Druidical mistletoe was still found on aged oaks, and
where enormous yew-trees,",68563,68569,Flora
Tess of the dUrbervilles,"against the subdued colours around--stretched the soft
azure landscape of The Chase--a truly venerable tract of forest land,
one of the few remaining",woodlands,"in England of undoubted primaeval
date, wherein Druidical mistletoe was still found on aged oaks, and
where enormous yew-trees, not planted by the hand of man grew",68601,68610,Flora
Tess of the dUrbervilles,"azure landscape of The Chase--a truly venerable tract of forest land,
one of the few remaining woodlands in England of undoubted primaeval
date, wherein Druidical",mistletoe,"was still found on aged oaks, and
where enormous yew-trees, not planted by the hand of man grew as
they had grown when they were pollarded for bows",68669,68678,Flora
Tess of the dUrbervilles,"-a truly venerable tract of forest land,
one of the few remaining woodlands in England of undoubted primaeval
date, wherein Druidical mistletoe was still found on aged",oaks,", and
where enormous yew-trees, not planted by the hand of man grew as
they had grown when they were pollarded for bows.  All this sylvan
antiquity,",68703,68707,Flora
Tess of the dUrbervilles,"of forest land,
one of the few remaining woodlands in England of undoubted primaeval
date, wherein Druidical mistletoe was still found on aged oaks, and
where enormous",yew-trees,", not planted by the hand of man grew as
they had grown when they were pollarded for bows.  All this sylvan
antiquity, however, though visible from",68728,68737,Flora
Tess of the dUrbervilles,"the inclines to the copses at
their feet.  Everything looked like money--like the last coin issued
from the Mint.  The stables, partly screened by",Austrian pines,"and evergreen oaks, and fitted with every late appliance, were
as dignified as Chapels-of-Ease.  On the extensive lawn stood an
ornamental tent, its door being towards",69204,69218,Flora
Tess of the dUrbervilles,"the copses at
their feet.  Everything looked like money--like the last coin issued
from the Mint.  The stables, partly screened by Austrian pines
and",evergreen oaks,", and fitted with every late appliance, were
as dignified as Chapels-of-Ease.  On the extensive lawn stood an
ornamental tent, its door being towards her.

Simple",69223,69237,Flora
Tess of the dUrbervilles,"existing in the county, or near it; he might have added, what he knew
very well, that the Stoke-d'Urbervilles were no more d'Urbervilles of
the true",tree,"then he was himself.  Yet it must be admitted that this
family formed a very good stock whereon to regraft a name which sadly
wanted such renovation.

When",70354,70358,Flora
Tess of the dUrbervilles,"d'Urberville
accordingly was annexed to his own name for himself and his heirs
eternally.  Yet he was not an extravagant-minded man in this, and in
constructing his family",tree,"on the new basis was duly reasonable in
framing his inter-marriages and aristocratic links, never inserting
a single title above a rank of strict moderation.

Of this work",71404,71408,Flora
Tess of the dUrbervilles,"abridge her visit as much as possible; but the young
man was pressing, and she consented to accompany him.  He conducted
her about the lawns, and",flower-beds,", and conservatories; and thence
to the fruit-garden and greenhouses, where he asked her if she liked
strawberries.

""Yes,"" said Tess, ""when",75630,75641,Flora
Tess of the dUrbervilles,"the young
man was pressing, and she consented to accompany him.  He conducted
her about the lawns, and flower-beds, and conservatories; and thence
to the",fruit-garden,"and greenhouses, where he asked her if she liked
strawberries.

""Yes,"" said Tess, ""when they come.""

""They are already here",75680,75693,Flora
Tess of the dUrbervilles,"him.  He conducted
her about the lawns, and flower-beds, and conservatories; and thence
to the fruit-garden and greenhouses, where he asked her if she liked",strawberries,".

""Yes,"" said Tess, ""when they come.""

""They are already here.""  D'Urberville began gathering specimens
of the fruit for her",75743,75755,Flora
Tess of the dUrbervilles,"she liked
strawberries.

""Yes,"" said Tess, ""when they come.""

""They are already here.""  D'Urberville began gathering specimens
of the",fruit,"for her, handing them back to her as he stooped; and,
presently, selecting a specially fine product of the ""British Queen""
variety, he",75867,75872,Flora
Tess of the dUrbervilles,"began gathering specimens
of the fruit for her, handing them back to her as he stooped; and,
presently, selecting a specially fine product of the """,British Queen,"""
variety, he stood up and held it by the stem to her mouth.

""No--no!"" she said quickly, putting her fingers",75981,75994,Flora
Tess of the dUrbervilles,"They had spent some time wandering desultorily thus, Tess eating in
a half-pleased, half-reluctant state whatever d'Urberville offered
her.  When she could consume no more of the",strawberries,"he filled
her little basket with them; and then the two passed round to the
rose-trees, whence he gathered blossoms and gave her to put in her
bosom",76444,76456,Flora
Tess of the dUrbervilles,"whatever d'Urberville offered
her.  When she could consume no more of the strawberries he filled
her little basket with them; and then the two passed round to the",rose-trees,", whence he gathered blossoms and gave her to put in her
bosom. She obeyed like one in a dream, and when she could affix no
more he",76533,76543,Flora
Tess of the dUrbervilles,"When she could consume no more of the strawberries he filled
her little basket with them; and then the two passed round to the
rose-trees, whence he gathered",blossoms,"and gave her to put in her
bosom. She obeyed like one in a dream, and when she could affix no
more he himself tucked a bud or",76564,76572,Flora
Tess of the dUrbervilles,"gathered blossoms and gave her to put in her
bosom. She obeyed like one in a dream, and when she could affix no
more he himself tucked a",bud,"or two into her hat, and heaped her
basket with others in the prodigality of his bounty.  At last,
looking at his watch, he said,",76692,76695,Flora
Tess of the dUrbervilles,"watched her pretty and unconscious munching through the skeins of
smoke that pervaded the tent, and Tess Durbeyfield did not divine,
as she innocently looked down at the",roses,"in her bosom, that there
behind the blue narcotic haze was potentially the ""tragic mischief""
of her drama--one who stood fair to be the",77512,77517,Flora
Tess of the dUrbervilles,"she with something of dignity.

For a moment--only for a moment--when they were in the turning of the
drive, between the tall",rhododendrons,"and conifers, before the lodge
became visible, he inclined his face towards her as if--but, no: he
thought better of it, and",78944,78957,Flora
Tess of the dUrbervilles,"something of dignity.

For a moment--only for a moment--when they were in the turning of the
drive, between the tall rhododendrons and",conifers,", before the lodge
became visible, he inclined his face towards her as if--but, no: he
thought better of it, and let her",78962,78970,Flora
Tess of the dUrbervilles,"with an inward and not an outward eye.

One among her fellow-travellers addressed her more pointedly than
any had spoken before: ""Why, you be quite a",posy,"!  And such roses in
early June!""

Then she became aware of the spectacle she presented to their
surprised vision: roses at her breasts; roses in",81211,81215,Flora
Tess of the dUrbervilles,"not an outward eye.

One among her fellow-travellers addressed her more pointedly than
any had spoken before: ""Why, you be quite a posy!  And such",roses,"in
early June!""

Then she became aware of the spectacle she presented to their
surprised vision: roses at her breasts; roses in her hat; roses",81227,81232,Flora
Tess of the dUrbervilles,"Why, you be quite a posy!  And such roses in
early June!""

Then she became aware of the spectacle she presented to their
surprised vision:",roses,"at her breasts; roses in her hat; roses
and strawberries in her basket to the brim.  She blushed, and
said confusedly that the flowers had been",81330,81335,Flora
Tess of the dUrbervilles,"a posy!  And such roses in
early June!""

Then she became aware of the spectacle she presented to their
surprised vision: roses at her breasts;",roses,"in her hat; roses
and strawberries in her basket to the brim.  She blushed, and
said confusedly that the flowers had been given to her.  When",81352,81357,Flora
Tess of the dUrbervilles,"roses in
early June!""

Then she became aware of the spectacle she presented to their
surprised vision: roses at her breasts; roses in her hat;",roses,"and strawberries in her basket to the brim.  She blushed, and
said confusedly that the flowers had been given to her.  When the
passengers were not looking",81370,81375,Flora
Tess of the dUrbervilles,"early June!""

Then she became aware of the spectacle she presented to their
surprised vision: roses at her breasts; roses in her hat; roses
and",strawberries,"in her basket to the brim.  She blushed, and
said confusedly that the flowers had been given to her.  When the
passengers were not looking she stealthily",81380,81392,Flora
Tess of the dUrbervilles,"vision: roses at her breasts; roses in her hat; roses
and strawberries in her basket to the brim.  She blushed, and
said confusedly that the",flowers,"had been given to her.  When the
passengers were not looking she stealthily removed the more prominent
blooms from her hat and placed them in the basket, where",81463,81470,Flora
Tess of the dUrbervilles,"the brim.  She blushed, and
said confusedly that the flowers had been given to her.  When the
passengers were not looking she stealthily removed the more prominent",blooms,"from her hat and placed them in the basket, where she covered
them with her handkerchief.  Then she fell to reflecting again, and
in looking downwards a",81574,81580,Flora
Tess of the dUrbervilles,"from her hat and placed them in the basket, where she covered
them with her handkerchief.  Then she fell to reflecting again, and
in looking downwards a",thorn,"of the rose remaining in her breast
accidentally pricked her chin. Like all the cottagers in Blackmoor
Vale, Tess was steeped in fancies and prefigurative superstitions;
she",81734,81739,Flora
Tess of the dUrbervilles,"and placed them in the basket, where she covered
them with her handkerchief.  Then she fell to reflecting again, and
in looking downwards a thorn of the",rose,"remaining in her breast
accidentally pricked her chin. Like all the cottagers in Blackmoor
Vale, Tess was steeped in fancies and prefigurative superstitions;
she thought this an",81747,81751,Flora
Tess of the dUrbervilles,"Tess, the little rogue!  And
have she really paid 'em a visit to such an end as this?""

Meanwhile Tess was walking thoughtfully among the",gooseberry-bushes,"in the garden, and over Prince's grave.  When she came in her mother
pursued her advantage.

""Well, what be you going to do?""",87201,87218,Flora
Tess of the dUrbervilles,"shape draw near to the spring-cart, on which her
box was already placed.  But before she had quite reached it another
vehicle shot out from a clump of",trees,"on the summit, came round the
bend of the road there, passed the luggage-cart, and halted beside
Tess, who looked up as if in great surprise",96293,96298,Flora
Tess of the dUrbervilles,"and falling in undulations before them.  Sometimes a wheel was off
the ground, it seemed, for many yards; sometimes a stone was sent
spinning over the",hedge,", and flinty sparks from the horse's hoofs
outshone the daylight.  The aspect of the straight road enlarged with
their advance, the two banks dividing like a splitting",101963,101968,Flora
Tess of the dUrbervilles,".""

""Never!"" said Tess independently, holding on as well as she could
without touching him.

""Let me put one little kiss on those",holmberry,"lips, Tess, or even on
that warmed cheek, and I'll stop--on my honour, I will!""

Tess, surprised beyond measure,",103526,103535,Flora
Tess of the dUrbervilles,"he could think of for the trick.  Turning the horse suddenly he tried
to drive back upon her, and so hem her in between the gig and the",hedge,".  But he could not do this short of injuring her.

""You ought to be ashamed of yourself for using such wicked words!""
cried Tess with",107109,107114,Flora
Tess of the dUrbervilles,"short of injuring her.

""You ought to be ashamed of yourself for using such wicked words!""
cried Tess with spirit, from the top of the",hedge,"into which she had
scrambled.  ""I don't like 'ee at all!  I hate and detest you!  I'll
go back to mother, I will!",107277,107282,Flora
Tess of the dUrbervilles,"in an old thatched cottage standing in an enclosure that
had once been a garden, but was now a trampled and sanded square.
The house was overrun with",ivy,", its chimney being enlarged by the
boughs of the parasite to the aspect of a ruined tower.  The lower
rooms were entirely given over to the birds,",108896,108899,Flora
Tess of the dUrbervilles,"enclosure that
had once been a garden, but was now a trampled and sanded square.
The house was overrun with ivy, its chimney being enlarged by the",boughs,"of the parasite to the aspect of a ruined tower.  The lower
rooms were entirely given over to the birds, who walked about them
with a proprietary air",108935,108941,Flora
Tess of the dUrbervilles,"side that some occupant of its chambers could bend to the love of
dumb creatures--feathers floating within view of the front, and
hen-coops standing on the",grass,".

In a sitting-room on the ground-floor, ensconced in an armchair with
her back to the light, was the owner and mistress of the estate, a
white-haired",111239,111244,Flora
Tess of the dUrbervilles,"blowing and blowing, wondering how she
could have so grown out of the art which had come by nature, till
she became aware of a movement among the",ivy-boughs,"which cloaked
the garden-wall no less then the cottage.  Looking that way she
beheld a form springing from the coping to the plot.  It was Alec
d'Urberville,",115609,115619,Flora
Tess of the dUrbervilles,"first she could not find them, and she was informed that most of
them had gone to what they called a private little jig at the house
of a",hay-trusser,"and peat-dealer who had transactions with their
farm.  He lived in an out-of-the-way nook of the townlet, and in
trying to find her course thither her eyes fell",123399,123410,Flora
Tess of the dUrbervilles,"could not find them, and she was informed that most of
them had gone to what they called a private little jig at the house
of a hay-trusser and",peat-dealer,"who had transactions with their
farm.  He lived in an out-of-the-way nook of the townlet, and in
trying to find her course thither her eyes fell upon Mr",123415,123426,Flora
Tess of the dUrbervilles,"was simply waiting for company homeward.

""I'll see you again,"" said he over her shoulder as she went on down
the back lane.

Approaching the",hay-trussers,", she could hear the fiddled notes of
a reel proceeding from some building in the rear; but no sound of
dancing was audible--an exceptional state",123835,123847,Flora
Tess of the dUrbervilles,"and looked in she beheld indistinct forms
racing up and down to the figure of the dance, the silence of their
footfalls arising from their being overshoe in """,scroff,"""--that is
to say, the powdery residuum from the storage of peat and other
products, the stirring of which by their turbulent feet created the",124911,124917,Flora
Tess of the dUrbervilles,"dance, the silence of their
footfalls arising from their being overshoe in ""scroff""--that is
to say, the powdery residuum from the storage of",peat,"and other
products, the stirring of which by their turbulent feet created the
nebulosity that involved the scene.  Through this floating, fusty
_debris_ of peat",124977,124981,Flora
Tess of the dUrbervilles,"peat and other
products, the stirring of which by their turbulent feet created the
nebulosity that involved the scene.  Through this floating, fusty
_debris_ of",peat,"and hay, mixed with the perspirations and warmth of
the dancers, and forming together a sort of vegeto-human pollen, the
muted fiddles feebly pushed their notes,",125138,125142,Flora
Tess of the dUrbervilles,"other
products, the stirring of which by their turbulent feet created the
nebulosity that involved the scene.  Through this floating, fusty
_debris_ of peat and",hay,", mixed with the perspirations and warmth of
the dancers, and forming together a sort of vegeto-human pollen, the
muted fiddles feebly pushed their notes, in marked",125147,125150,Flora
Tess of the dUrbervilles,"personalities of her own next-door
neighbours.  Could Trantridge in two or three short hours have
metamorphosed itself thus madly!

Some Sileni of the throng sat on benches and",hay-trusses,"by the wall;
and one of them recognized her.

""The maids don't think it respectable to dance at The Flower-de-Luce,""
he explained.  ""They",126026,126037,Flora
Tess of the dUrbervilles,"less dread.

""Don't ye be nervous, my dear good soul,"" expostulated, between his
coughs, a young man with a wet face and his",straw,"hat so far back
upon his head that the brim encircled it like the nimbus of a saint.
""What's yer hurry?  To-morrow is Sunday, thank God",127128,127133,Flora
Tess of the dUrbervilles,"and independently of the help of the scoffers.  She rushed
excitedly into the field they were about to cross, and flinging
herself flat on her back upon the",grass,", began to wipe her gown
as well as she could by spinning horizontally on the herbage and
dragging herself over it upon her elbows.

The laughter rang louder",133800,133805,Flora
Tess of the dUrbervilles,"about to cross, and flinging
herself flat on her back upon the grass, began to wipe her gown
as well as she could by spinning horizontally on the",herbage,"and
dragging herself over it upon her elbows.

The laughter rang louder; they clung to the gate, to the posts,
rested on their staves, in",133883,133890,Flora
Tess of the dUrbervilles,"day.
They were all now inside the field, and she was edging back to rush
off alone when a horseman emerged almost silently from the corner of
the",hedge,"that screened the road, and Alec d'Urberville looked round
upon them.

""What the devil is all this row about, work-folk?"" he asked.

The",136484,136489,Flora
Tess of the dUrbervilles,"the air were clear.  We are
miles away from Trantridge, if I must tell you, and in this growing
fog you might wander for hours among these",trees,".""

""Never mind that,"" she coaxed.  ""Put me down, I beg you.  I don't
mind where it is; only let me",143986,143991,Flora
Tess of the dUrbervilles,"which so
disguises everything, I don't quite know where we are myself.  Now,
if you will promise to wait beside the horse while I walk through the",bushes,"till I come to some road or house, and ascertain exactly our
whereabouts, I'll deposit you here willingly.  When I come back I'll
give you full directions",144583,144589,Flora
Tess of the dUrbervilles,"it's not necessary,"" replied Alec, patting the panting
creature.  ""He's had enough of it for to-night.""

He turned the horse's head into the",bushes,", hitched him on to a
bough, and made a sort of couch or nest for her in the deep mass of
dead leaves.

""Now, you",145157,145163,Flora
Tess of the dUrbervilles,", patting the panting
creature.  ""He's had enough of it for to-night.""

He turned the horse's head into the bushes, hitched him on to a",bough,", and made a sort of couch or nest for her in the deep mass of
dead leaves.

""Now, you sit there,"" he said.",145185,145190,Flora
Tess of the dUrbervilles,"the horse's head into the bushes, hitched him on to a
bough, and made a sort of couch or nest for her in the deep mass of
dead",leaves,".

""Now, you sit there,"" he said.  ""The leaves have not got damp as yet.
Just give an eye to the horse-",145258,145264,Flora
Tess of the dUrbervilles,"made a sort of couch or nest for her in the deep mass of
dead leaves.

""Now, you sit there,"" he said.  ""The",leaves,"have not got damp as yet.
Just give an eye to the horse--it will be quite sufficient.""

He took a few steps away from",145304,145310,Flora
Tess of the dUrbervilles,"wept outright.

""Don't cry, dear, dear one!  Now sit down here, and wait till I
come.""  She passively sat down amid the",leaves,"he had heaped, and
shivered slightly.  ""Are you cold?"" he asked.

""Not very--a little.""

He touched her with",146298,146304,Flora
Tess of the dUrbervilles,"I shall soon be back again.""

Having buttoned the overcoat round her shoulders he plunged into the
webs of vapour which by this time formed veils between the",trees,".
She could hear the rustling of the branches as he ascended the
adjoining slope, till his movements were no louder than the hopping
of a bird, and",147014,147019,Flora
Tess of the dUrbervilles,"buttoned the overcoat round her shoulders he plunged into the
webs of vapour which by this time formed veils between the trees.
She could hear the rustling of the",branches,"as he ascended the
adjoining slope, till his movements were no louder than the hopping
of a bird, and finally died away.  With the setting of the",147056,147064,Flora
Tess of the dUrbervilles,"a bird, and finally died away.  With the setting of the moon the
pale light lessened, and Tess became invisible as she fell into
reverie upon the",leaves,"where he had left her.

In the meantime Alec d'Urberville had pushed on up the slope to clear
his genuine doubt as to the quarter of The Chase they",147301,147307,Flora
Tess of the dUrbervilles,"the fog The
Chase was wrapped in thick darkness, although morning was not far
off.  He was obliged to advance with outstretched hands to avoid
contact with the",boughs,", and discovered that to hit the exact spot
from which he had started was at first entirely beyond him.  Roaming
up and down, round and round,",148220,148226,Flora
Tess of the dUrbervilles,"in contact with hers.
She was sleeping soundly, and upon her eyelashes there lingered
tears.

Darkness and silence ruled everywhere around.  Above them rose the
primeval",yews,"and oaks of The Chase, in which there poised gentle
roosting birds in their last nap; and about them stole the hopping
rabbits and hares.  But,",149084,149088,Flora
